Log file open, 05/11/23 11:12:40
[2023.05.11-09.52.06:103][268]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.05.11-09.52.06:103][268]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.05.11-09.52.06:104][268]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.05.11-09.52.06:193][268]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.05.11-09.52.06:193][268]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.05.11-09.52.06:193][268]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.05.11-09.52.06:193][268]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.05.11-09.52.06:195][268]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=21
[2023.05.11-09.52.06:195][268]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=21
[2023.05.11-09.52.06:196][268]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=21
[2023.05.11-09.52.06:196][268]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=21
[2023.05.11-09.52.06:196][268]LogInit: FAudioDevice initialized.
[2023.05.11-09.52.06:196][268]LogAudio: Display: Audio Device (ID: 21) registered with world 'ThirdPersonMap'.
[2023.05.11-09.52.06:199][268]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.05.11-09.52.06:202][268]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.05.11-11.52.06
[2023.05.11-09.52.06:203][268]LogWorld: Bringing up level for play took: 0.004358
[2023.05.11-09.52.06:205][268]LogOnline: OSS: Created online subsystem instance for: :Context_28
[2023.05.11-09.52.06:209][268]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2023.05.11-09.52.06:209][268]PIE: Server logged in
[2023.05.11-09.52.06:210][268]PIE: Play in editor total start time 0,168 seconds.
[2023.05.11-09.52.19:813][ 77]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-09.52.19:813][ 77]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-09.52.19:813][ 77]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.05.11-09.52.19:815][ 77]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-09.52.19:815][ 77]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.05.11-09.52.19:830][ 77]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.05.11-09.52.19:836][ 77]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-09.52.19:874][ 77]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.05.11-09.52.19:874][ 77]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=21
[2023.05.11-09.52.19:876][ 77]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=21
[2023.05.11-09.52.19:882][ 77]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-09.52.19:884][ 77]LogUObjectHash: Compacting FUObjectHashTables data took   1.23ms
[2023.05.11-09.52.19:933][ 78]LogPlayLevel: Display: Destroying online subsystem :Context_28
[2023.05.11-09.53.50:820][675]BlueprintLog: New page: Compile BP_Sombre
[2023.05.11-09.53.50:937][675]LogUObjectHash: Compacting FUObjectHashTables data took   2.80ms
[2023.05.11-09.54.19:716][366]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.05.11-09.54.19:723][366]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.05.11-09.54.19:724][366]LogWorldPartition: Display: GenerateStreaming started...
[2023.05.11-09.54.19:724][366]LogWorldPartition: Display: GetPartitionedActors started...
[2023.05.11-09.54.19:724][366]LogWorldPartition: Display: GetPartitionedActors took 5 us (total: 156 us)
[2023.05.11-09.54.19:725][366]LogWorldPartition: Display: GenerateStreaming took 193 us (total: 4 ms)
[2023.05.11-09.54.19:728][366]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.05.11-09.54.19:728][366]PIE: New page: PIE session: ThirdPersonMap (11 mai 2023 à 13:54:19)
[2023.05.11-09.54.19:737][366]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-09.54.19:742][366]LogPlayLevel: PIE: StaticDuplicateObject took: (0.004973s)
[2023.05.11-09.54.19:742][366]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.005015s)
[2023.05.11-09.54.19:742][366]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.11-09.54.19:742][366]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.05.11-09.54.19:743][366]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.05.11-09.54.19:743][366]LogWorldPartition: Display: WorldPartition initialize started...
[2023.05.11-09.54.19:743][366]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.05.11-09.54.19:744][366]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.05.11-09.54.19:744][366]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 458 ms)
[2023.05.11-09.54.19:744][366]LogPlayLevel: PIE: World Init took: (0.002311s)
[2023.05.11-09.54.19:782][366]LogUObjectHash: Compacting FUObjectHashTables data took   1.93ms
[2023.05.11-09.54.19:786][366]LogAudio: Display: Creating Audio Device:                 Id: 22, Scope: Unique, Realtime: True
[2023.05.11-09.54.19:786][366]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.05.11-09.54.19:786][366]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.05.11-09.54.19:786][366]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.05.11-09.54.19:786][366]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.05.11-09.54.19:786][366]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.05.11-09.54.19:786][366]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.05.11-09.54.19:786][366]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.05.11-09.54.19:786][366]LogAudio: Display: AudioDevice MaxSources: 32
[2023.05.11-09.54.19:787][366]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.05.11-09.54.19:787][366]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.05.11-09.54.19:787][366]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.05.11-09.54.19:789][366]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.05.11-09.54.19:871][366]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.05.11-09.54.19:871][366]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.05.11-09.54.19:872][366]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.05.11-09.54.19:872][366]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.05.11-09.54.19:872][366]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=22
[2023.05.11-09.54.19:872][366]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=22
[2023.05.11-09.54.19:874][366]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=22
[2023.05.11-09.54.19:874][366]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=22
[2023.05.11-09.54.19:875][366]LogInit: FAudioDevice initialized.
[2023.05.11-09.54.19:875][366]LogAudio: Display: Audio Device (ID: 22) registered with world 'ThirdPersonMap'.
[2023.05.11-09.54.19:877][366]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.05.11-09.54.19:880][366]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.05.11-11.54.19
[2023.05.11-09.54.19:882][366]LogWorld: Bringing up level for play took: 0.003948
[2023.05.11-09.54.19:884][366]LogOnline: OSS: Created online subsystem instance for: :Context_29
[2023.05.11-09.54.19:887][366]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2023.05.11-09.54.19:887][366]PIE: Server logged in
[2023.05.11-09.54.19:888][366]PIE: Play in editor total start time 0,165 seconds.
[2023.05.11-09.54.23:183][540]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-09.54.23:183][540]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-09.54.23:183][540]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.05.11-09.54.23:184][540]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-09.54.23:184][540]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.05.11-09.54.23:202][540]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.05.11-09.54.23:206][540]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-09.54.23:246][540]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.05.11-09.54.23:246][540]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=22
[2023.05.11-09.54.23:247][540]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=22
[2023.05.11-09.54.23:252][540]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-09.54.23:255][540]LogUObjectHash: Compacting FUObjectHashTables data took   1.27ms
[2023.05.11-09.54.23:305][541]LogPlayLevel: Display: Destroying online subsystem :Context_29
[2023.05.11-09.54.36:755][304]LogViewport: Scene viewport resized to 1065x842, mode Windowed.
[2023.05.11-09.54.43:835][712]LogActorFactory: Actor Factory attempting to spawn Class /Script/NavigationSystem.NavMeshBoundsVolume
[2023.05.11-09.54.43:835][712]LogActorFactory: Actor Factory attempting to spawn Class /Script/NavigationSystem.NavMeshBoundsVolume
[2023.05.11-09.54.43:835][712]LogActorFactory: Actor Factory spawned Class /Script/NavigationSystem.NavMeshBoundsVolume as actor: NavMeshBoundsVolume /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.NavMeshBoundsVolume_0
[2023.05.11-09.54.43:840][712]LogActorFactory: Actor Factory spawned Class /Script/NavigationSystem.NavMeshBoundsVolume as actor: NavMeshBoundsVolume /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.NavMeshBoundsVolume_0
[2023.05.11-09.54.43:869][713]LogNavigationDataBuild: Navigation data generation finished for RecastNavMesh-Default (RecastNavMesh /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.RecastNavMesh_UAID_088FC31F5AA7838101-Default).
[2023.05.11-09.54.44:925][775]LogActorFactory: Actor Factory attempting to spawn Class /Script/NavigationSystem.NavMeshBoundsVolume
[2023.05.11-09.54.44:925][775]LogActorFactory: Actor Factory attempting to spawn Class /Script/NavigationSystem.NavMeshBoundsVolume
[2023.05.11-09.54.44:927][775]LogActorFactory: Actor Factory spawned Class /Script/NavigationSystem.NavMeshBoundsVolume as actor: NavMeshBoundsVolume /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.NavMeshBoundsVolume_UAID_088FC31F5AA7838101_1704314442
[2023.05.11-09.54.44:928][775]LogActorFactory: Actor Factory spawned Class /Script/NavigationSystem.NavMeshBoundsVolume as actor: NavMeshBoundsVolume /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.NavMeshBoundsVolume_UAID_088FC31F5AA7838101_1704314442
[2023.05.11-09.54.44:998][776]LogNavigationDataBuild: Navigation data generation finished for RecastNavMesh-Default (RecastNavMesh /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.RecastNavMesh_UAID_088FC31F5AA7838101-Default).
[2023.05.11-09.54.53:012][240]LogNavigationDataBuild: Navigation data generation finished for RecastNavMesh-Default (RecastNavMesh /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.RecastNavMesh_UAID_088FC31F5AA7838101-Default).
[2023.05.11-09.54.56:390][431]LogNavigationDataBuild: Navigation data generation finished for RecastNavMesh-Default (RecastNavMesh /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.RecastNavMesh_UAID_088FC31F5AA7838101-Default).
[2023.05.11-09.54.59:867][636]LogNavigationDataBuild: Navigation data generation finished for RecastNavMesh-Default (RecastNavMesh /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.RecastNavMesh_UAID_088FC31F5AA7838101-Default).
[2023.05.11-09.55.02:746][791]LogShaderCompilers: Display: ================================================
[2023.05.11-09.55.02:746][791]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.05.11-09.55.02:746][791]LogShaderCompilers: Display: Total job queries 188, among them cache hits 17 (9.04%)
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: Tracking 171 distinct input hashes that result in 122 distinct outputs (71.35%)
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: RAM used: 1.32 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.16%
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: Shaders Compiled: 171
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: Jobs assigned 171, completed 171 (100.00%)
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: Average time worker was idle: 62.35 s
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: Time job spent in pending queue: average 3.04 s, longest 15.55 s
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: Job execution time: average 3.28 s, max 14.41 s
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: Job life time (pending + execution): average 6.31 s, max 19.75
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 37.92 s
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: Jobs were issued in 133 batches (only local compilation was used), average 1.29 jobs/batch
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: Average processing rate: 4.51 jobs/sec
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: Total thread time: 196.20 s
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: Total thread preprocess time: 9.28 s
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: Percentage time preprocessing: 4.73%
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: Effective parallelization: 5.17 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display:                                   FCloudRenderViewPS011false (compiled    1 times, average 2.57 sec, max 2.57 sec, min 2.57 sec)
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display:                                   FCloudRenderViewPS111false (compiled    1 times, average 2.37 sec, max 2.37 sec, min 2.37 sec)
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display:                                   FCloudRenderViewPS110false (compiled    1 times, average 2.27 sec, max 2.27 sec, min 2.27 sec)
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display:                                   FCloudRenderViewPS010false (compiled    1 times, average 2.20 sec, max 2.20 sec, min 2.20 sec)
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS (compiled   17 times, average 1.95 sec, max 2.47 sec, min 1.14 sec)
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 19.80% of total time (compiled   31 times, average 1.25 sec, max 2.32 sec, min 0.72 sec)
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 18.04% of total time (compiled   31 times, average 1.14 sec, max 1.59 sec, min 0.71 sec)
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS - 16.92% of total time (compiled   17 times, average 1.95 sec, max 2.47 sec, min 1.14 sec)
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display:                                                 FLumenCardVS - 9.71% of total time (compiled   20 times, average 0.95 sec, max 1.24 sec, min 0.69 sec)
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 6.64% of total time (compiled   20 times, average 0.65 sec, max 0.98 sec, min 0.45 sec)
[2023.05.11-09.55.02:747][791]LogShaderCompilers: Display: ================================================
[2023.05.11-09.55.04:607][896]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.05.11-09.55.04:616][896]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.05.11-09.55.04:619][896]LogWorldPartition: Display: GenerateStreaming started...
[2023.05.11-09.55.04:619][896]LogWorldPartition: Display: GetPartitionedActors started...
[2023.05.11-09.55.04:619][896]LogWorldPartition: Display: GetPartitionedActors took 12 us (total: 169 us)
[2023.05.11-09.55.04:619][896]LogWorldPartition: Display: GenerateStreaming took 267 us (total: 4 ms)
[2023.05.11-09.55.04:622][896]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.05.11-09.55.04:622][896]PIE: New page: PIE session: ThirdPersonMap (11 mai 2023 à 13:55:04)
[2023.05.11-09.55.04:643][896]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
